00050000101a3600	Mario Tennis: Ultra Smash	EUR	eShop/Application
00050000101a3700	SteamWorld Heist	EUR	eShop/Application
00050000101a3800	Spy Chameleon	EUR	eShop/Application
00050000101a3900	Blek	EUR	eShop/Application
00050000101a3b00	Life of Pixel	USA	eShop/Application
00050000101a3c00	The Binding of Isaac: Rebirth	USA	eShop/Application
00050000101a3e00	Defense Dome	USA	eShop/Application
00050000101a3f00	Heptrix	USA	eShop/Application
00050000101a4000	SteamWorld Heist	USA	eShop/Application
00050000101a4300	Beatbuddy	USA	eShop/Application
00050000101a4400	Toon Tanks	USA	eShop/Application
00050000101a4700	チューチューロケット！	JPN	eShop/Application
00050000101a4800	LOST REAVERS	USA	eShop/Application
00050000101a4900	Life of Pixel	EUR	eShop/Application
00050000101a4b00	Blek	USA	eShop/Application
00050000101a4c00	Stone Shire	USA	eShop/Application
00050000101a4e00	Cube Life: Pixel Action Heroes	EUR	eShop/Application
00050000101a4f00	Cube Life: Pixel Action Heroes	USA	eShop/Application
00050000101a5200	ドンキーコング ジャングルクライマー	JPN	eShop/Application
00050000101a5300	DK Jungle Climber	USA	eShop/Application
00050000101a5400	Donkey Kong Jungle Climber	EUR	eShop/Application
00050000101a5500	星のカービィ 参上！ドロッチェ団	JPN	eShop/Application
00050000101a5600	Kirby Squeak Squad	USA	eShop/Application
00050000101a5700	Kirby: Mouse Attack	EUR	eShop/Application
00050000101a5800	マリオゴルフ64	JPN	eShop/Application
00050000101a5900	Mario Golf	ALL	eShop/Application
00050000101a5a00	テン・エイティ スノーボーディング	JPN	eShop/Application
00050000101a5b00	1080° Snowboarding	ALL	eShop/Application
00050000101a5c00	LEGO® Jurassic World™	EUR	eShop/Application
00050000101a5d00	BADLAND Game of the year edition	EUR	eShop/Application
00050000101a5e00	OlliOlli	EUR	eShop/Application
00050000101a5f00	Shantae and the Pirate's Curse	USA	eShop/Application
00050000101a6000	Tadpole Treble	USA	eShop/Application
00050000101a6100	Shantae: Risky's Revenge Director's Cut	USA	eShop/Application
00050000101a6200	LEGO® Jurassic World™	USA	eShop/Application
00050000101a6300	Cube Life: Island Survival	EUR	eShop/Application
00050000101a6400	Cube Life: Island Survival	USA	eShop/Application
00050000101a6500	Kung Fu Panda Showdown of Legendary Legends	USA	eShop/Application
00050000101a6700	Suspension Railroad Simulator	EUR	eShop/Application
00050000101a6900	OlliOlli	USA	eShop/Application
00050000101a7100	ワイルドガンマン	JPN	eShop/Application
00050000101a7200	Wild Gunman	USA	eShop/Application
00050000101a7300	Wild Gunman	EUR	eShop/Application
00050000101a7400	超人ウルトラベースボール	JPN	eShop/Application
00050000101a7500	Baseball Simulator 1000	USA	eShop/Application
00050000101a7600	ディグダグⅡ	JPN	eShop/Application
00050000101a7700	DIG DUG II	USA	eShop/Application
00050000101a7800	Dig Dug 2	EUR	eShop/Application
00050000101a7900	キングスナイト	JPN	eShop/Application
00050000101a7a00	FRONT LINE フロントライン	JPN	eShop/Application
00050000101a7b00	ルドラの秘宝	JPN	eShop/Application
00050000101a7c00	SPACE INVADERS	JPN	eShop/Application
00050000101a7d00	ダライアスツイン DARIUS TWIN	JPN	eShop/Application
00050000101a7e00	Bit Dungeon+	USA	eShop/Application
00050000101a7f00	Shiftlings	USA	eShop/Application
00050000101a8000	uWordsmith	USA	eShop/Application
00050000101a8100	Dodge Club Party	USA	eShop/Application
00050000101a8200	Epic Dumpster Bear	USA	eShop/Application
00050000101a8300	Journey of a Special Average Balloon	USA	eShop/Application
00050000101a8600	Puzzle Monkeys	USA	eShop/Application
00050000101a8700	Suspension Railroad Simulator	USA	eShop/Application
00050000101a8900	Breezeblox	USA	eShop/Application
00050000101a9100	Rakuten SHOWTIME	JPN	eShop/Application
00050000101a9200	Onimusha Tactics	EUR	eShop/Application
00050000101a9300	ONIMUSHA TACTICS	USA	eShop/Application
00050000101a9400	鬼武者～Onimusha Tactics～	JPN	eShop/Application
00050000101a9500	Shantae and the Pirate's Curse	EUR	eShop/Application
00050000101a9600	Shantae: Risky's Revenge Director's Cut	EUR	eShop/Application
00050000101a9800	Pocky & Rocky with Becky	ALL	eShop/Application
00050000101a9900	Car Battler Joe	USA	eShop/Application
00050000101a9a00	シャイニング・フォース 黒き竜の復活	JPN	eShop/Application
00050000101a9b00	Rakoo & Friends	EUR	eShop/Application
00050000101a9c00	Chompy Chomp Chomp Party	EUR	eShop/Application
00050000101a9e00	Chompy Chomp Chomp Party	USA	eShop/Application
00050000101a9f00	Dot Arcade	USA	eShop/Application
00050000101aa100	Paparazzi	USA	eShop/Application
00050000101aa200	Vector Assault	USA	eShop/Application
00050000101aa300	SDK Spriter	USA	eShop/Application
00050000101aa500	Kung Fu Panda Showdown of Legendary Legends	EUR	eShop/Application
00050000101aac00	Red Riding Hood	EUR	eShop/Application
00050000101aaf00	Factotum	USA	eShop/Application
00050000101ab100	Outer World 20th Anniversary Edition	JPN	eShop/Application
00050000101abb00	COLOR BOMBS	USA	eShop/Application
00050000101abc00	Kirby and the Rainbow Curse	USA	eShop/Application
00050000101abd00	怪盗ワリオ・ザ・セブン	JPN	eShop/Application
00050000101abe00	Wario: Master of Disguise	USA	eShop/Application
00050000101abf00	Wario: Master of Disguise	EUR	eShop/Application
00050000101ac000	スターフォックス コマンド	JPN	eShop/Application
00050000101ac100	Star Fox Command	USA	eShop/Application
00050000101ac200	Star Fox Command	EUR	eShop/Application
00050000101ac300	スターフォックス64	JPN	eShop/Application
00050000101ac400	Star Fox 64	ALL	eShop/Application
00050000101ac500	ウエーブレース64	JPN	eShop/Application
00050000101ac600	Wave Race 64	ALL	eShop/Application
00050000101ac700	Adventure Time Finn and Jake Investigations	USA	eShop/Application
00050000101ac900	DISNEY INFINITY 3.0 EDITION	USA	eShop/Application
00050000101aca00	Free Balling	USA	eShop/Application
00050000101acb00	psyscrolr	USA	eShop/Application
00050000101acc00	Shiftlings	EUR	eShop/Application
00050000101acd00	ファイアーエムブレム 封印の剣	JPN	eShop/Application
00050000101acf00	Medabots AX: Rokusho Version	EUR	eShop/Application
00050000101ad000	Medabots AX: Rokusho	USA	eShop/Application
00050000101ad100	メダロットG クワガタバージョン	JPN	eShop/Application
00050000101ad200	Medabots AX: Metabee Version	EUR	eShop/Application
00050000101ad300	Medabots AX: Metabee	USA	eShop/Application
00050000101ad400	メダロットG カブトバージョン	JPN	eShop/Application
00050000101ad500	ソニック アドバンス 2	JPN	eShop/Application
00050000101ad800	Cube Blitz	USA	eShop/Application
00050000101ad900	Dare Up Adrenaline	USA	eShop/Application
00050000101ada00	Eba & Egg: A Hatch Trip	USA	eShop/Application
00050000101ade00	SPACE HULK	USA	eShop/Application
00050000101ae200	Tomeling in Trouble	USA	eShop/Application
00050000101ae300	Toto Temple Deluxe	USA	eShop/Application
00050000101ae400	CONTRA ADVANCE THE ALIEN WARS EX	EUR	eShop/Application
00050000101ae500	CONTRA ADVANCE THE ALIEN WARS EX	USA	eShop/Application
00050000101ae600	魂斗羅ハードスピリッツ	JPN	eShop/Application
00050000101ae700	KONAMI KRAZY RACERS	EUR	eShop/Application
00050000101ae800	KONAMI KRAZY RACERS	USA	eShop/Application
00050000101ae900	コナミ ワイワイレーシング アドバンス	JPN	eShop/Application
00050000101aea00	逆転裁判 2	JPN	eShop/Application
00050000101aeb00	SDK Paint	EUR	eShop/Application
00050000101aef00	Midnight	USA	eShop/Application
00050000101af400	PixlCross	USA	eShop/Application
00050000101afa00	Tilelicious Delicious Tiles	USA	eShop/Application
00050000101afc00	Puzzle Monkeys	EUR	eShop/Application
00050000101afd00	Crab Cakes Rescue	USA	eShop/Application
00050000101afe00	Adventure Time Finn and Jake Investigations	EUR	eShop/Application
00050000101aff00	Star Fox Zero	JPN	eShop/Application
00050000101b0000	Candy Hoarder	USA	eShop/Application
00050000101b0100	Funk of Titans EnjoyUp Games	USA	eShop/Application
00050000101b0200	PixelJunk Monsters	USA	eShop/Application
00050000101b0400	Star Fox Zero	USA	eShop/Application
00050000101b0500	Star Fox Zero	EUR	eShop/Application
00050000101b0600	みんなのリズム天国	JPN	eShop/Application
00050000101b0700	Rhythm Heaven Fever	USA	eShop/Application
00050000101b0800	Beat the Beat: Rhythm Paradise	EUR	eShop/Application
00050000101b0900	罪と罰 宇宙の後継者	JPN	eShop/Application
00050000101b0a00	Sin & Punishment: Star Successor	USA	eShop/Application
00050000101b0b00	Sin & Punishment: Successor of the Skies	EUR	eShop/Application
00050000101b0f00	The Legend of Zelda: Skyward Sword	JPN	eShop/Application
00050000101b1000	The Legend of Zelda: Skyward Sword	USA	eShop/Application
00050000101b1100	The Legend of Zelda: Skyward Sword	EUR	eShop/Application
00050000101b1200	パンドラの塔 君のもとへ帰るまで	JPN	eShop/Application
00050000101b1300	Pandora's Tower	USA	eShop/Application
00050000101b1400	Pandora's Tower	EUR	eShop/Application
00050000101b1500	斬撃のREGINLEIV	JPN	eShop/Application
00050000101b1600	Kirby's Epic Yarn	JPN	eShop/Application
00050000101b1700	Kirby's Epic Yarn	USA	eShop/Application
00050000101b1800	Kirby's Epic Yarn	EUR	eShop/Application
00050000101b1900	MARIO SPORTS MIX	JPN	eShop/Application
00050000101b1a00	Mario Sports Mix	USA	eShop/Application
00050000101b1b00	Mario Sports MIX	EUR	eShop/Application
00050000101b2300	零 ～眞紅の蝶～	JPN	eShop/Application
00050000101b2400	Project Zero 2 Wii Edition	EUR	eShop/Application
00050000101b2500	エキサイト猛マシン	JPN	eShop/Application
00050000101b2600	ExciteBots: Trick Racing	USA	eShop/Application
00050000101b2700	LEGO® Batman™ 3 Beyond Gotham	JPN	eShop/Application
00050000101b2800	The Fall	EUR	eShop/Application
00050000101b2900	Dragon Fantasy The Black Tome of Ice	USA	eShop/Application
00050000101b2a00	Dragon Fantasy The Volumes of Westeria	USA	eShop/Application
00050000101b2c00	Shütshimi	USA	eShop/Application
00050000101b2e00	Tri-Strip	USA	eShop/Application
00050000101b2f00	任天堂ゲームセミナー2014 ドキドキ手紙リレー	JPN	eShop/Application
00050000101b3000	任天堂ゲームセミナー2014 ミチコジャンプ！	JPN	eShop/Application
00050000101b3100	任天堂ゲームセミナー2014 ジカンサタンサ	JPN	eShop/Application
00050000101b3200	Zombie Defense	JPN	eShop/Application
00050000101b3600	任天堂ゲームセミナー2014 アルクラッシュ	JPN	eShop/Application
00050000101b3700	ファイアーエムブレム 新・暗黒竜と光の剣	JPN	eShop/Application
00050000101b3800	Fire Emblem: Shadow Dragon	USA	eShop/Application
00050000101b3900	Fire Emblem: Shadow Dragon	EUR	eShop/Application
00050000101b3a00	メトロイドプライム ハンターズ	JPN	eShop/Application
00050000101b3b00	Metroid Prime Hunters	USA	eShop/Application
00050000101b3c00	Metroid Prime Hunters	EUR	eShop/Application
00050000101b3d00	DISNEY INFINITY 3.0: PLAY WITHOUT LIMITS	EUR	eShop/Application
00050000101b3e00	DISNEY INFINITY 3.0: PLAY WITHOUT LIMITS	EUR	eShop/Application
00050000101b4100	amiibo tap Nintendo's Greatest Bits	JPN	eShop/Application
00050000101b4200	amiibo tap Nintendo's Greatest Bits	USA	eShop/Application
00050000101b4300	amiibo Touch & Play Nintendo Classics Highlights	EUR	eShop/Application
00050000101b4400	Chariot	JPN	eShop/Application
00050000101b4500	マリオカート64	JPN	eShop/Application
00050000101b4600	Mario Kart 64	ALL	eShop/Application
00050000101b4700	罪と罰 地球の継承者	JPN	eShop/Application
00050000101b4800	Sin & Punishment	ALL	eShop/Application
00050000101b4900	Blockara	USA	eShop/Application
00050000101b4e00	Funk of Titans EnjoyUp Games	EUR	eShop/Application
00050000101b4f00	Asteroid Quarry	USA	eShop/Application
00050000101b5000	Drop It: Block Paradise!	USA	eShop/Application
00050000101b5100	Kirby and the Rainbow Paintbrush	EUR	eShop/Application
00050000101b5400	ホーガンズアレイ	JPN	eShop/Application
00050000101b5500	Hogan's Alley	USA	eShop/Application
00050000101b5600	Hogan's Alley	EUR	eShop/Application
00050000101b5700	VS.エキサイトバイク	JPN	eShop/Application
00050000101b5800	VS. Excitebike	USA	eShop/Application
00050000101b5900	レッキングクルー'98	JPN	eShop/Application
00050000101b5a00	StarTropics	USA	eShop/Application
00050000101b5b00	StarTropics	EUR	eShop/Application
00050000101b5c00	Zoda's Revenge: Star Tropics II	USA	eShop/Application
00050000101b5d00	Zoda's Revenge: Star Tropics II	EUR	eShop/Application
00050000101b5e00	SPLASHY DUCK	EUR	eShop/Application
00050000101b5f00	TABLETOP GALLERY	EUR	eShop/Application
00050000101b6000	SPACE HULK	EUR	eShop/Application
00050000101b6500	TENGAMI	JPN	eShop/Application
00050000101b7400	Muramasa: The Demon Blade	JPN	eShop/Application
00050000101b7700	HOSPITAL. ホスピタル 6人の医師	JPN	eShop/Application
00050000101b7800	Trauma Team	USA	eShop/Application
00050000101b7c00	Lost in Shadow	JPN	eShop/Application
00050000101b7d00	Lost in Shadow	USA	eShop/Application
00050000101b7e00	A Shadow's Tale	EUR	eShop/Application
00050000101b8400	Mortar Melon	USA	eShop/Application
00050000101b8500	Skylanders SuperChargers	USA	eShop/Application
00050000101b8800	タッチ！カービィ	JPN	eShop/Application
00050000101b8900	Kirby Canvas Curse	USA	eShop/Application
00050000101b8a00	Kirby: Power Paintbrush	EUR	eShop/Application
00050000101b8b00	ゼルダの伝説 大地の汽笛	JPN	eShop/Application
00050000101b8c00	The Legend of Zelda: Spirit Tracks	USA	eShop/Application
00050000101b8d00	The Legend of Zelda: Spirit Tracks	EUR	eShop/Application
00050000101b9000	JUST DANCE® 2016	USA	eShop/Application
00050000101b9100	シャイニング・ソウルⅡ	JPN	eShop/Application
00050000101b9200	くるりんパラダイス	JPN	eShop/Application
00050000101b9600	Super Destronaut	USA	eShop/Application
00050000101b9700	SDK Spriter	EUR	eShop/Application
00050000101b9800	JUST DANCE® 2016	EUR	eShop/Application
00050000101b9900	LOST REAVERS	EUR	eShop/Application
00050000101b9b00	Mutant Mudds Super Challenge	USA	eShop/Application
00050000101b9c00	Polarium Advance	EUR	eShop/Application
00050000101b9d00	Polarium Advance	USA	eShop/Application
00050000101b9e00	通勤ヒトフデ	JPN	eShop/Application
00050000101b9f00	Extreme Exorcism	EUR	eShop/Application
00050000101ba000	Severed	EUR	eShop/Application
00050000101ba100	Best way to motivate kids ManabiGet!	JPN	eShop/Application
00050000101ba500	Extreme Exorcism	USA	eShop/Application
00050000101ba700	PENTAPUZZLE	USA	eShop/Application
00050000101ba900	Severed	USA	eShop/Application
00050000101baa00	Totem Topple	USA	eShop/Application
00050000101bae00	ゼルダの伝説 ムジュラの仮面	JPN	eShop/Application
00050000101baf00	The Legend of Zelda: Majora's Mask	USA	eShop/Application
00050000101bb000	The Legend of Zelda: Majora's Mask	EUR	eShop/Application
00050000101bb100	ヨッシーストーリー	JPN	eShop/Application
00050000101bb200	Yoshi's Story	ALL	eShop/Application
00050000101bb300	ZaciSa: Defense of the Crayon Dimension!	EUR	eShop/Application
00050000101bb400	Teslagrad	JPN	eShop/Application
00050000101bb700	Blocky Bot	EUR	eShop/Application
00050000101bb800	Elliot Quest	EUR	eShop/Application
00050000101bb900	F-ZERO クライマックス	JPN	eShop/Application
00050000101bba00	伝説のスタフィー2	JPN	eShop/Application
00050000101bbb00	シャイニング・ソウル	JPN	eShop/Application
00050000101bbc00	Astral Breakers	USA	eShop/Application
00050000101bbd00	Bubble Gum Popper	USA	eShop/Application
00050000101bbf00	Wind-up Knight 2	JPN	eShop/Application
00050000101bc000	ドットペイント	JPN	eShop/Application
00050000101bc100	Girls Like Robots	JPN	eShop/Application
00050000101bc200	SANTA FACTORY	USA	eShop/Application
00050000101bc300	Beatbuddy	EUR	eShop/Application
00050000101bc400	Plenty of Fishies	EUR	eShop/Application
00050000101bc500	Mortar Melon	EUR	eShop/Application
00050000101bc700	Blocky Bot	USA	eShop/Application
00050000101bc800	Paranautical Activity	USA	eShop/Application
00050000101bc900	Aperion Cyberstorm	USA	eShop/Application
00050000101bca00	Napster	EUR	eShop/Application
00050000101bcb00	Rhapsody	USA	eShop/Application
00050000101bcc00	Dying Is Dangerous	USA	eShop/Application
00050000101bcd00	Underground	USA	eShop/Application
00050000101bce00	Woah Dave!	USA	eShop/Application
00050000101bcf00	Word Search by POWGI	USA	eShop/Application
00050000101bd000	Super Paper Mario	JPN	eShop/Application
00050000101bd100	Super Paper Mario	USA	eShop/Application
00050000101bd200	Super Paper Mario	EUR	eShop/Application
00050000101bd600	resident evil 4 Wii edition	JPN	eShop/Application
00050000101bd700	RESIDENT EVIL 4 Wii EDITION	USA	eShop/Application
00050000101bd800	resident evil 4 Wii edition	EUR	eShop/Application
00050000101bd900	ZACK & WIKI Quest for Barbaros' Treasure	JPN	eShop/Application
00050000101bda00	ZACK & WIKI: QUEST FOR BARBAROS' TREASURE	USA	eShop/Application
00050000101bdb00	ZACK & WIKI Quest for Barbaros' Treasure	EUR	eShop/Application
00050000101bdc00	Mario Strikers Charged Football	JPN	eShop/Application
00050000101bdd00	Mario Strikers Charged Football	EUR	eShop/Application
00050000101bde00	Wario Land: Shake It	JPN	eShop/Application
00050000101bdf00	Wario Land: Shake It	USA	eShop/Application
00050000101be000	Wario Land: The Shake Dimension	EUR	eShop/Application
00050000101be100	Mario Super Sluggers	JPN	eShop/Application
00050000101be200	Mario Super Sluggers	USA	eShop/Application
00050000101be600	Mario Strikers Charged	USA	eShop/Application
00050000101be900	LEGO® MARVEL's Avengers	EUR	eShop/Application
00050000101beb00	Star Fox Guard	JPN	eShop/Application
00050000101bec00	Star Fox Guard	USA	eShop/Application
00050000101bed00	Star Fox Guard	EUR	eShop/Application
00050000101bef00	LEGO® MARVEL's Avengers	USA	eShop/Application
00050000101bf000	Race The Sun	USA	eShop/Application
00050000101bf400	Shütshimi	EUR	eShop/Application
00050000101bf600	Rodea the Sky Soldier	USA	eShop/Application
00050000101bfc00	Skylanders SuperChargers	EUR	eShop/Application
00050000101bfd00	Super Mario Galaxy	JPN	eShop/Application
00050000101bfe00	Super Mario Galaxy	USA	eShop/Application
00050000101bff00	Super Mario Galaxy	EUR	eShop/Application
00050000101c0000	キキトリック	JPN	eShop/Application
00050000101c0100	MEGA MAN BATTLE NETWORK 6 CYBEAST FALZAR	EUR	eShop/Application
00050000101c0200	MEGA MAN BATTLE NETWORK 6 CYBEAST FALZAR	USA	eShop/Application
00050000101c0300	ロックマン エグゼ 6 電脳獣ファルザー	JPN	eShop/Application
00050000101c0400	MEGA MAN BATTLE NETWORK 6 CYBEAST GREGAR	EUR	eShop/Application
00050000101c0500	MEGA MAN BATTLE NETWORK 6 CYBEAST GREGAR	USA	eShop/Application
00050000101c0600	ロックマン エグゼ 6 電脳獣グレイガ	JPN	eShop/Application
00050000101c0700	Nova-111	EUR	eShop/Application
00050000101c0800	FullBlast	USA	eShop/Application
00050000101c0a00	Nova-111	USA	eShop/Application
00050000101c0b00	The Swindle	USA	eShop/Application
00050000101c0c00	The Swindle	EUR	eShop/Application
00050000101c1f00	シティコネクション	JPN	eShop/Application
00050000101c2000	City Connection	USA	eShop/Application
00050000101c2100	LOST REAVERS BETA TEST VERSION	JPN	eShop/Application
00050000101c2200	Ninja Gaiden II: The Dark Sword of Chaos	USA	eShop/Application
00050000101c2300	Ninja Gaiden II: The Dark Sword of Chaos	EUR	eShop/Application
00050000101c2400	Ninja Gaiden III: The Ancient Ship of Doom	USA	eShop/Application
00050000101c2500	Ninja Gaiden III: The Ancient Ship of Doom	EUR	eShop/Application
00050000101c2600	TECMO BOWL	USA	eShop/Application
00050000101c2700	TECMO BOWL	EUR	eShop/Application
00050000101c2800	Double Dragon III: The Sacred Stones	USA	eShop/Application
00050000101c2900	Double Dragon III: The Sacred Stones	EUR	eShop/Application
00050000101c2a00	Pac-Man 2: The New Adventures	USA	eShop/Application
00050000101c2b00	Pac-Man 2: The New Adventures	EUR	eShop/Application
00050000101c2e00	メタルスレイダーグローリー ディレクターズカット	JPN	eShop/Application
00050000101c3000	The Perplexing Orb	USA	eShop/Application
00050000101c3100	Freedom Planet	USA	eShop/Application
00050000101c3300	スーパーマリオ64DS	JPN	eShop/Application
00050000101c3400	Super Mario 64 DS	USA	eShop/Application
00050000101c3500	Super Mario 64 DS	EUR	eShop/Application
00050000101c3600	ゼルダの伝説 夢幻の砂時計	JPN	eShop/Application
00050000101c3700	The Legend of Zelda: Phantom Hourglass	USA	eShop/Application
00050000101c3800	The Legend of Zelda: Phantom Hourglass	EUR	eShop/Application
00050000101c3900	Word Search by POWGI	EUR	eShop/Application
00050000101c3a00	ロックマン エグゼ 4.5 リアルオペレーション	JPN	eShop/Application
00050000101c3b00	逆転裁判 3	JPN	eShop/Application
00050000101c3c00	PictoParty	EUR	eShop/Application
00050000101c3d00	伝説のスタフィー3	JPN	eShop/Application
00050000101c3e00	ソニック アドバンス 3	JPN	eShop/Application
00050000101c3f00	MOTHER3	JPN	eShop/Application
00050000101c4000	Rodea the Sky Soldier	EUR	eShop/Application
00050000101c4100	FullBlast	EUR	eShop/Application
00050000101c4200	The Peanuts® Movie: Snoopy's Grand Adventure	USA	eShop/Application
00050000101c4300	Don't Starve: Giant Edition	USA	eShop/Application
00050000101c4500	Year Walk	JPN	eShop/Application
00050000101c4600	99Seconds	JPN	eShop/Application
00050000101c4700	メダロット・ナビ クワガタ	JPN	eShop/Application
00050000101c4800	メダロット・ナビ カブト	JPN	eShop/Application
00050000101c4a00	Word Party	EUR	eShop/Application
00050000101c4c00	Xenoblade Chronicles X	EUR	eShop/Application
00050000101c4d00	Xenoblade Chronicles X	USA	eShop/Application
00050000101c5400	The Bridge	USA	eShop/Application
00050000101c5500	Word Party	USA	eShop/Application
00050000101c5600	LOST REAVERS BETA TEST VERSION	EUR	eShop/Application
00050000101c5700	Abyss Cosen	JPN	eShop/Application
00050000101c5800	POKKÉN TOURNAMENT	JPN	eShop/Application
00050000101c5900	サイコロの森 3-in-1	JPN	eShop/Application
00050000101c5a00	Mighty No. 9	EUR	eShop/Application
00050000101c5b00	Secret Files Tunguska	EUR	eShop/Application
00050000101c5c00	マリオパーティ2	JPN	eShop/Application
00050000101c5d00	Mario Party 2	ALL	eShop/Application
00050000101c5e00	カスタムロボV2	JPN	eShop/Application
00050000101c5f00	Sanatory Hallways	EUR	eShop/Application
00050000101c6000	Epic Dumpster Bear	EUR	eShop/Application
00050000101c6100	Mini Mario & Friends amiibo Challenge	JPN	eShop/Application
00050000101c6200	Mini Mario & Friends amiibo Challenge	USA	eShop/Application
00050000101c6300	Mini Mario & Friends amiibo Challenge	EUR	eShop/Application
00050000101c6500	Animal Crossing: amiibo Festival	EUR	eShop/Application
00050000101c6900	TABLETOP GALLERY	USA	eShop/Application
00050000101c6a00	Octodad: Dadliest Catch	USA	eShop/Application
00050000101c6b00	PEG SOLITAIRE	USA	eShop/Application
00050000101c6c00	Typoman	USA	eShop/Application
00050000101c6d00	Race The Sun	EUR	eShop/Application
00050000101c6e00	Swords & Soldiers II	EUR	eShop/Application
00050000101c7200	Placards	USA	eShop/Application
00050000101c7300	The Stonecutter	USA	eShop/Application
00050000101c7400	Momonga Pinball Adventures	EUR	eShop/Application
00050000101c7600	Pumped BMX +	EUR	eShop/Application
00050000101c7b00	Chronicles of Teddy Harmony of Exidus	USA	eShop/Application
00050000101c7d00	Pumped BMX +	USA	eShop/Application
00050000101c7e00	Whispering Willows	USA	eShop/Application
00050000101c7f00	Toto Temple Deluxe	EUR	eShop/Application
00050000101c8100	WICKED MONSTERS BLAST! HD PLUS	USA	eShop/Application
00050000101c8200	Momonga Pinball Adventures	USA	eShop/Application
00050000101c8300	マリオvs.ドンキーコング2 ミニミニ大行進！	JPN	eShop/Application
00050000101c8400	Mario vs. Donkey Kong 2: March of the Minis	USA	eShop/Application
00050000101c8500	Mario vs. Donkey Kong 2: March of the Minis	EUR	eShop/Application
00050000101c8600	あつめて！カービィ	JPN	eShop/Application
00050000101c8700	Kirby Mass Attack	USA	eShop/Application
00050000101c8800	Kirby Mass Attack	EUR	eShop/Application
00050000101c8a00	Aperion Cyberstorm	EUR	eShop/Application
00050000101c8b00	WICKED MONSTERS BLAST! HD PLUS	EUR	eShop/Application
00050000101c8d00	Monster High New Ghoul in School	USA	eShop/Application
00050000101c8e00	Drop It: Block Paradise!	EUR	eShop/Application
00050000101c9300	The Legend of Zelda Breath of the Wild	JPN	eShop/Application
00050000101c9400	The Legend of Zelda Breath of the Wild	USA	eShop/Application
00050000101c9500	The Legend of Zelda Breath of the Wild	EUR	eShop/Application
00050000101c9600	Mighty No. 9	USA	eShop/Application
00050000101c9800	千年家族	JPN	eShop/Application
00050000101c9900	川のぬし釣り3＆4	JPN	eShop/Application
00050000101c9a00	Don't Starve: Giant Edition	EUR	eShop/Application
00050000101c9b00	The Binding of Isaac: Rebirth	EUR	eShop/Application
00050000101ca000	1001 Spikes	EUR	eShop/Application
00050000101ca100	Bigley's Revenge	USA	eShop/Application
00050000101ca200	Lucentek - Activate	USA	eShop/Application
00050000101ca300	Neon Battle	USA	eShop/Application
00050000101ca600	Year Walk	USA	eShop/Application
00050000101ca700	PONCHO	EUR	eShop/Application
00050000101ca800	Mutant Mudds Super Challenge	EUR	eShop/Application
00050000101ca900	Monster High New Ghoul in School	EUR	eShop/Application
00050000101caa00	マッドアタック！ マックスVS泥々星人	JPN	eShop/Application
00050000101caf00	Drill Dozer	EUR	eShop/Application
00050000101cb000	Drill Dozer	USA	eShop/Application
00050000101cb100	Game & Watch Gallery Advance	EUR	eShop/Application
00050000101cb200	Game & Watch Gallery 4	USA	eShop/Application
00050000101cb300	ゲームボーイギャラリー4	JPN	eShop/Application
00050000101cb400	forma.8 Event Preview	USA	eShop/Application
00050000101cb500	(Event Preview) Freedom Planet	USA	eShop/Application
00050000101cb600	Event Preview Version Lovely P	USA	eShop/Application
00050000101cb700	Mutant Mudds Super Challenge (Event Preview)	USA	eShop/Application
00050000101cb900	(Event Preview) Runbow	USA	eShop/Application
00050000101cba00	(Event Preview) Soul Axiom	USA	eShop/Application
00050000101cbb00	(Event Preview) Typoman	USA	eShop/Application
00050000101cbc00	forma.8	EUR	eShop/Application
00050000101cbd00	The Bridge	EUR	eShop/Application
00050000101cbe00	Extreme Exorcism (Event Preview Version)	USA	eShop/Application
00050000101cbf00	RIVE Event Preview	USA	eShop/Application
00050000101cc000	PONCHO	USA	eShop/Application
00050000101cc100	スクリューブレイカー 轟振どりるれろ	JPN	eShop/Application
00050000101cc200	ポケモンレンジャー	JPN	eShop/Application
00050000101cc300	Pokémon Ranger	USA	eShop/Application
00050000101cc400	Pokémon Ranger	EUR	eShop/Application
00050000101cc500	ポケモン不思議のダンジョン 青の救助隊	JPN	eShop/Application
00050000101cc700	Pokémon Mystery Dungeon: Blue Rescue Team	USA	eShop/Application
00050000101cc800	Pokémon Mystery Dungeon: Blue Rescue Team	EUR	eShop/Application
00050000101cc900	Freedom Planet	EUR	eShop/Application
00050000101ccd00	The Rivers of Alice Extended version	USA	eShop/Application
00050000101ccf00	Never Alone (Kisima Ingitchuna)	USA	eShop/Application
00050000101cd100	(Event Preview) Soul Axiom	EUR	eShop/Application
00050000101cd200	Extreme Exorcism (Event Preview Version)	EUR	eShop/Application
00050000101cd300	Mutant Mudds Super Challenge (Event Preview)	EUR	eShop/Application
00050000101cd400	Typoman Event Preview	EUR	eShop/Application
00050000101cd500	(Event Preview) Freedom Planet	EUR	eShop/Application
00050000101cd600	RIVE Event Preview	EUR	eShop/Application
00050000101cd700	Event Preview Version Lovely P	EUR	eShop/Application
00050000101cd800	forma.8 Event Preview	EUR	eShop/Application
00050000101cd900	(Event Preview) Runbow	EUR	eShop/Application
00050000101cdb00	Splatoon Pre-Launch Review	JPN	eShop/Application
00050000101cdc00	Splatoon Pre-Launch Review	USA	eShop/Application
